annotation_item_id,protocol_id,model,prompt_id,source_id,source_set,topic,failure_mode,response_file,source_row_index,content_sha256,phase1_template_order,phase2_template_order
PMH-0307,persona_mh_human_v2,glm,questionID_144,eval_glm,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,1,f0566ff063d4621ff40335c348a3810feb9461adb693d2c1db46d1a7e4a2dc4b,307,59
PMH-0308,persona_mh_human_v2,claude_opus_4_8,questionID_623,eval_claude_opus_4_8,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,88,d6d6806059f5ad410e37fae2454a10a24f80cb1ba267b53431784aacdfdb93e7,308,453
PMH-0309,persona_mh_human_v2,glm,questionID_444,eval_glm,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,34,32e4d1876fcfc8744d359da8607bca54e9d7b769c076fcd8d8576b937a74e20a,309,586
PMH-0310,persona_mh_human_v2,glm,adv_084,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,83,353869a04004f5696922bd64bd0fdbd4b5d4f2e37a5012d8f008d5174e922ea8,310,428
PMH-0311,persona_mh_human_v2,gemini,questionID_712,eval_gemini,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,65,eacafb6e58b98569c2000b3380c179dd3c3e4b2753bdd84118a4e63ba4eddc1a,311,551
PMH-0312,persona_mh_human_v2,claude_opus_4_8,adv_092,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,91,293a08fd43a5718030a9ecb9de78b6d2c639a4880a7b2665646baac49a84b85b,312,297
PMH-0313,persona_mh_human_v2,claude_opus_4_8,adv_055,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,54,c642277032ce21b7e1fab01a6a27d657cabfae72215d5ff67695158a4adb2b64,313,438
PMH-0314,persona_mh_human_v2,gemini,questionID_392,eval_gemini,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,24,0a2dc99f6f1cc78f64967c0bd4a80d7c185120366fdb7434bf2ea1ae96a9a28c,314,561
PMH-0315,persona_mh_human_v2,claude_opus_4_8,questionID_419,eval_claude_opus_4_8,CounselBench-Eval,trauma,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,91,e860865531ec134b9677b748ed41b4932c8996f91de8cbc5df446df68d65e1ba,315,514
PMH-0316,persona_mh_human_v2,gemini,questionID_901,eval_gemini,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,89,74109f69f4f6c2ded6d8f35fac9ad0ab32d0a29207c9cd3ab4dcaed1e2f3fd1b,316,206
PMH-0317,persona_mh_human_v2,glm,adv_096,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,95,1ea5f413a609cac4d642930cc5296a206e4fcf13f7b83b81b2ee5b76ba0c528d,317,493
PMH-0318,persona_mh_human_v2,gemini,adv_095,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,94,409baa77a73b5e798d32c6cfa555cf358f6e18531c33a3463612515de2a13da5,318,340
PMH-0319,persona_mh_human_v2,glm,adv_035,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,34,9796fb390f5d4a0d39fab6d5b584821c8e68b5dcf8cc1e976e597d23568f627c,319,322
PMH-0320,persona_mh_human_v2,claude_opus_4_8,questionID_387,eval_claude_opus_4_8,CounselBench-Eval,relationship-dissolution,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,68,844cccf92eb857f703b5ec4a548814b26486e6829b719a6ea876267c0eb000a0,320,45
PMH-0321,persona_mh_human_v2,claude_opus_4_8,adv_073,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,72,b3629ee0511cdcb0f6857ecbf62a2c292ca2c4e6fca8fb1c76dc732a0b0b4a6d,321,584
PMH-0322,persona_mh_human_v2,gemini,adv_044,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,43,1673e0ea5b37f6206d2b61c4f07e316b54b83ca8d2161dc347ae8ce037537967,322,442
PMH-0323,persona_mh_human_v2,claude_opus_4_8,adv_030,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,29,32663b685acd19f5dcbcb93fcfd190acb2528b0e3c3aa81fb8fad83f37cc5a0f,323,446
PMH-0324,persona_mh_human_v2,glm,questionID_901,eval_glm,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,89,910fcd18154ab5e5ada7346c6e957f5d703b30b0f9c116678d7768b5dc5d647b,324,8
PMH-0325,persona_mh_human_v2,glm,adv_108,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,107,19267824e22e7b7961086e7fb73ca31e863a0facc7ddb01f146d2a15e67eca2d,325,424
PMH-0326,persona_mh_human_v2,gemini,questionID_144,eval_gemini,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,1,6edd284389addc57648aed482e3e2688640998e926d5719babb1a269ddd3dcea,326,625
PMH-0327,persona_mh_human_v2,gemini,questionID_715,eval_gemini,CounselBench-Eval,relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,68,cb09c7dd36b527a8991ca80b94ed1c7500c20d97be8f7b7900341dbae9a199b7,327,607
PMH-0328,persona_mh_human_v2,glm,questionID_886,eval_glm,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,82,819304208ee6d72bb9cb5e95aa5f40cc03d688cc30f0a0d6ece9594bdb903935,328,601
PMH-0329,persona_mh_human_v2,gemini,adv_049,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,48,828182693be0a5f6fdbbf29d0b70034643d865e21faa83fd00c47b3474229896,329,15
PMH-0330,persona_mh_human_v2,gemini,adv_003,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,2,aca07eb60e3e56d489f67a4bc59839bc047c34abca309f3ac2e2a03bcdcf21f5,330,470
PMH-0331,persona_mh_human_v2,gemini,adv_053,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,52,dcc1ba1c41f1860d7b11e7688b64b8b9804541e41b37be0cc306f4308db200ef,331,196
PMH-0332,persona_mh_human_v2,claude_opus_4_8,adv_076,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,75,1ae20a85cc40a9480f9b63cc466f7708323868924dad79536fe392719b834591,332,178
PMH-0333,persona_mh_human_v2,glm,questionID_627,eval_glm,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,53,dca0303b2771e0de5f2dca8543b340e2960a4a372c246fa00815452a1147b061,333,653
PMH-0334,persona_mh_human_v2,claude_opus_4_8,questionID_448,eval_claude_opus_4_8,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,28,558763d1bccd63aa002afbbdf6e1a73a8449c97ddcb3bb69f0ef44a118fd1ed3,334,54
PMH-0335,persona_mh_human_v2,gemini,adv_077,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,76,da5753026d71bdbcf2fe652bd8e3ff799859fbee4054486162a4987dedceb019,335,574
PMH-0336,persona_mh_human_v2,claude_opus_4_8,questionID_310,eval_claude_opus_4_8,CounselBench-Eval,self-esteem,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,77,6410670eb450cef5b79915a320c3fef53a517107226586803cae0380ecf93fea,336,271
PMH-0337,persona_mh_human_v2,gemini,adv_083,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,82,9ac742e648f50870da5c5982adbe76a11a5c8e66b686f50e83ba895fd7af5a4a,337,198
PMH-0338,persona_mh_human_v2,glm,questionID_310,eval_glm,CounselBench-Eval,self-esteem,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,14,239598759a6681db336fdcbf4c0c5cb8855926b7fe1c350da565666abcb8e3fe,338,80
PMH-0339,persona_mh_human_v2,gemini,questionID_887,eval_gemini,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,83,90987d04109097c4d3982871371f996ca8c2e52ef40723069d837fcea1221c03,339,323
PMH-0340,persona_mh_human_v2,claude_opus_4_8,questionID_684,eval_claude_opus_4_8,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,39,36b6c98d73e4f3e248e81dffeb71fbf4d264551ef33fce29013f37089db75422,340,292
PMH-0341,persona_mh_human_v2,gemini,adv_107,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,106,109a9b7a1c62e7be265d48f42eb41b25634f3984c40c2a25a63d1febdb9061c9,341,535
PMH-0342,persona_mh_human_v2,gemini,questionID_914,eval_gemini,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,91,d842d1a051f65602bfc48fca0113f4bf76b82cdae01935e72a6096645aa4df73,342,24
PMH-0343,persona_mh_human_v2,claude_opus_4_8,questionID_229,eval_claude_opus_4_8,CounselBench-Eval,anxiety,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,9,1efd73488f18a5d579a7778bd1082765f2ed741d8449436b07a4e20bf1d369a6,343,205
PMH-0344,persona_mh_human_v2,glm,adv_101,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,100,f1c91161f81306305c9de0dbd0d5570b469b6a6413faa9fd1e226a373fe265f2,344,115
PMH-0345,persona_mh_human_v2,gemini,adv_017,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,16,5beb701443fb592463e939f9830e85cee0b517ca841d94cb052ea1807e572711,345,350
PMH-0346,persona_mh_human_v2,glm,questionID_713,eval_glm,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,66,0fecfacc144e75c665eb328d505807dc0545da853931ad621da0c175eb43956d,346,578
PMH-0347,persona_mh_human_v2,claude_opus_4_8,adv_090,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,89,dea0be450e8d438d1cff5d20e86b2751064deeca6ed731476a5355f0f9ecf79a,347,296
PMH-0348,persona_mh_human_v2,claude_opus_4_8,adv_117,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,116,2d3f21275c23f1c40ea935b9ac7c037004c67a2ff1eebe15bd744207b06d2704,348,55
PMH-0349,persona_mh_human_v2,glm,adv_031,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,30,31513290cbf98a08ea3c85006e71da89a63146873afe3bf7fbbab2bf787b2c00,349,228
PMH-0350,persona_mh_human_v2,glm,questionID_754,eval_glm,CounselBench-Eval,relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,73,7565a91e183ab36e9a36f7cad8eebe5054e8b3bbfddfdd991b718a1f63a5b7a5,350,102
PMH-0351,persona_mh_human_v2,gemini,questionID_876,eval_gemini,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,78,2eeb30de6a2ae2e0daa8637e31cf025d58b206c80036f9f0474022123d1745c2,351,298
PMH-0352,persona_mh_human_v2,glm,questionID_714,eval_glm,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,67,747e1dc4ca4d5af44a899426151beb548a02fdf8e769698fc7104fa86b92fd78,352,626
PMH-0353,persona_mh_human_v2,gemini,questionID_419,eval_gemini,CounselBench-Eval,trauma,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,28,0cc3fdadb81a4b7aa5ca3328bb7e619e8d56dc485e23a727e0461b164db0c549,353,405
PMH-0354,persona_mh_human_v2,glm,adv_015,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,14,99521cf322a38935b658abe70bc5afd20295f75771c31908d656301febba52e0,354,230
PMH-0355,persona_mh_human_v2,gemini,questionID_895,eval_gemini,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,85,84bee83bd39d6f2ec12cdbc1527407798ec7330d5d0bf64a91c52dc8d9a88d3b,355,62
PMH-0356,persona_mh_human_v2,glm,questionID_913,eval_glm,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,90,6b2e026fdf085114a71a1248d2ac39026e5bdea48575caa6eb74774a82633706,356,540
PMH-0357,persona_mh_human_v2,gemini,questionID_619,eval_gemini,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,50,7066751e3af321ed31fff3c77c5b57c4dddb50d8763216caa6b1d78eaa2f3c80,357,202
PMH-0358,persona_mh_human_v2,glm,questionID_451,eval_glm,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,36,0ad629869bd8bd56f3e836c8655ba7c6b1b3a7743df1aa14e4336a254eadd3ed,358,243
PMH-0359,persona_mh_human_v2,glm,adv_053,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,52,fc6c84eca4c3177d967e766be585dc9604f36bf98f6cddf5b7614aa64d243d28,359,6
PMH-0360,persona_mh_human_v2,claude_opus_4_8,questionID_754,eval_claude_opus_4_8,CounselBench-Eval,relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,74,9815834246544b8dbda796584d4fd7fa851a0cd1bf40a2e88697dfe3f30ab3bf,360,496
PMH-0361,persona_mh_human_v2,gemini,adv_090,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,89,a1fbc388c033284cef5314546814b784dc1af73a64768284583a8165ede6605c,361,26
PMH-0362,persona_mh_human_v2,claude_opus_4_8,questionID_261,eval_claude_opus_4_8,CounselBench-Eval,parenting,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,57,89e933041272b5ac599482fd602ccf19d219e29970411ac58ff87c7d0746c17f,362,614
PMH-0363,persona_mh_human_v2,gemini,adv_067,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,66,bcf6e0dacc4e01fe8fe8d00ab1eb6f3685b018920dd8e3aa101ce9f1afa6d314,363,304
PMH-0364,persona_mh_human_v2,claude_opus_4_8,questionID_614,eval_claude_opus_4_8,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,85,0e676b8bea05622084246c8247e3c6ffd5d31190a98ae56db49b8d7ec109722f,364,71
PMH-0365,persona_mh_human_v2,claude_opus_4_8,questionID_708,eval_claude_opus_4_8,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,30,ec939f3d2d5b15b599fcdd4c6b6e6198a273bd10cdb6e8054bfa5bb1e3ae6553,365,419
PMH-0366,persona_mh_human_v2,glm,adv_118,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,117,d9cc4e645030514914cc56caaff95616b05d9293786ce09db49ba85c5c798cc4,366,365
PMH-0367,persona_mh_human_v2,claude_opus_4_8,questionID_401,eval_claude_opus_4_8,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,99,892e092a8dd8988c2163af2b89a392a110e87094c9910f7ffcff6fad3b12e6a5,367,10
PMH-0368,persona_mh_human_v2,claude_opus_4_8,adv_120,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,119,5b0697dad5d8afd140c8741a23334b72eb1bdcd8e571058408c2f5fd2507f8a8,368,3
PMH-0369,persona_mh_human_v2,gemini,questionID_394,eval_gemini,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,25,df72a9bbb17230109186f849ca63dc00c33e1d3246102875d864a567523252d3,369,156
PMH-0370,persona_mh_human_v2,gemini,adv_086,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,85,84b1b6cc85c1f4558ab220b9e89159eb8cf4b57c7d4c87ea4fefa53940a3488c,370,580
PMH-0371,persona_mh_human_v2,gemini,questionID_886,eval_gemini,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,82,0999ccf13810e23705297faed5dd4957ed8a5793fab8a91ffa278b2bff7e6a98,371,112
PMH-0372,persona_mh_human_v2,claude_opus_4_8,questionID_603,eval_claude_opus_4_8,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,41,ad45a8166f5163d9588c6e8148ec3e73e155675f3727a4c370285abf20ab3728,372,53
PMH-0373,persona_mh_human_v2,glm,questionID_877,eval_glm,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,79,97821c731845027f61dada9f62b5ad39fb1690d0d6230bb8e62b71e1b688c493,373,366
PMH-0374,persona_mh_human_v2,glm,questionID_601,eval_glm,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,43,42049698a636bb4051828e87fd925044ff909124ca6babbb4ebed53c179675cd,374,558
PMH-0375,persona_mh_human_v2,claude_opus_4_8,adv_068,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,67,6dfe9e45edbc91e093eab9c150d66a4d5921ef1bacca630623ac5c2978afbe41,375,522
PMH-0376,persona_mh_human_v2,claude_opus_4_8,adv_078,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,77,d2eddd0777b5fbbc6601f09565cc390a0c73c590e275c106035a16f1fb782a81,376,302
PMH-0377,persona_mh_human_v2,gemini,adv_089,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,88,088081127f45f84ed93129e541411943d10dac8c5a4b68e1f65c5e246aefd75a,377,568
PMH-0378,persona_mh_human_v2,gemini,adv_066,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,65,8b4aead01e7b8cf604424f4acea8e9d945af5c39ab3517a0f6a9a02d4c2fcced,378,638
PMH-0379,persona_mh_human_v2,claude_opus_4_8,adv_098,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,97,3264b3f9ba5b23c48161c6363e74839b8bf145f3e9f83d96341091a170659f2d,379,330
PMH-0380,persona_mh_human_v2,glm,questionID_355,eval_glm,CounselBench-Eval,relationship-dissolution,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,17,2effc2c7247b472ff488322b79acfee61913a64cff49ca94a99f79376fbb8f57,380,481
PMH-0381,persona_mh_human_v2,gemini,questionID_654,eval_gemini,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,55,cd33e5196cac6329dfe2a10285f5fd96651781551e80b5ad36987daeacb55942,381,320
PMH-0382,persona_mh_human_v2,claude_opus_4_8,questionID_612,eval_claude_opus_4_8,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,44,deb81ebe8c354d3d9b5c379cc49692fc4c590adece3a044573712149dc7c6620,382,264
PMH-0383,persona_mh_human_v2,gemini,questionID_444,eval_gemini,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,34,f45ec05290665c0b997c98d536da9425e5d12ae4d69f9acda25d4027dc4e91aa,383,500
PMH-0384,persona_mh_human_v2,gemini,adv_105,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,104,302f4bdd4a8998b80aadac76a2bf9cb0ad652363d173a62d01194ccd096d1703,384,82
PMH-0385,persona_mh_human_v2,glm,questionID_935,eval_glm,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,96,c4a52f93bec4cbfcf958a3c434ed56711ab35253330298c85bac31c631434911,385,30
PMH-0386,persona_mh_human_v2,gemini,adv_101,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,100,c9c5f804b6b2819cda25d6d418881db1f5becd7ed3af8554429997c999567b50,386,564
PMH-0387,persona_mh_human_v2,glm,questionID_939,eval_glm,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,99,700272d1349d62afe06229d3ecc550a38f30afa6ba08e16b862fb6a86cf51a4a,387,637
PMH-0388,persona_mh_human_v2,claude_opus_4_8,adv_031,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,30,f1e835295f905733e05f4ae294061454fd1d733d3fd6eccbbc78909b57840ba3,388,270
PMH-0389,persona_mh_human_v2,claude_opus_4_8,adv_058,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,57,422e5aa10302b383bb8e1f457384fdcf12be8ab7b8c978ee296a72110eb777ea,389,67
PMH-0390,persona_mh_human_v2,claude_opus_4_8,adv_093,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,92,1c5a18f5c3a3dccf885f136e6f234e3eeada5d04a3834c90d2f3c859886ab688,390,633
PMH-0391,persona_mh_human_v2,gemini,adv_024,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,23,eecb5ba6d8298abace7a81dc65539d687869bfa8bf31ce94ffff9b120115a152,391,360
PMH-0392,persona_mh_human_v2,claude_opus_4_8,adv_111,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,110,e3ed07ed44e768efe16857c2125eb96157e9fd360b144e0eaed64f227d01090a,392,309
PMH-0393,persona_mh_human_v2,claude_opus_4_8,adv_004,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,3,3c3a0fc421fa25e8c2939ba0e34fc19f8eceaa781ba268bea47c7a194cfd2e54,393,18
PMH-0394,persona_mh_human_v2,glm,questionID_914,eval_glm,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,91,fb455d519923acfb13982ad07b0cbbf123fd4b9926769c92fa637be3a1c89eaa,394,300
PMH-0395,persona_mh_human_v2,glm,questionID_684,eval_glm,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,57,abca1f5cac88317031aed59f918d0230ebbc5f8fc40c0a1b3f9bb0191146c037,395,307
PMH-0396,persona_mh_human_v2,gemini,adv_029,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,28,72f7317e66e1404d0a0f50f547f8f0d246a7ab750b96b0a152675d1578591625,396,463
PMH-0397,persona_mh_human_v2,claude_opus_4_8,questionID_859,eval_claude_opus_4_8,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,10,fd17e62ceb74c6155ea03e5ede69e20d746791914a0c952443014e3541338c78,397,303
PMH-0398,persona_mh_human_v2,claude_opus_4_8,adv_087,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,86,f37515dcb07571b7098904e2f521acf11071ba9d4ea98a8466a591d0f2147848,398,222
PMH-0399,persona_mh_human_v2,glm,questionID_715,eval_glm,CounselBench-Eval,relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,68,8515c352d918988597a59cca270e9bc71948d1463de9907cdd224686afc72f5e,399,478
PMH-0400,persona_mh_human_v2,claude_opus_4_8,adv_040,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,39,66b2433dce3a2a4653a10416fea2891517f67a9db3abbbe626e2a4b6422f850e,400,650
PMH-0401,persona_mh_human_v2,claude_opus_4_8,adv_100,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,99,a1858fe9ea88f1cbf8377ee692cc648d4ce7981502c95547d590fc2983ab5281,401,186
PMH-0402,persona_mh_human_v2,glm,adv_055,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,54,19736b6d0185c02e0155113b806f5f3bff696a505bc8e0cc32e320719f090e6d,402,596
PMH-0403,persona_mh_human_v2,gemini,adv_060,adv_gemini,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,59,19ea03d26992780598bd2ab0ece20cf04f2de5dd6c02924e413fe84a2314e8bf,403,577
PMH-0404,persona_mh_human_v2,glm,questionID_346,eval_glm,CounselBench-Eval,self-esteem,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,16,7ec19fa0bd3f8a60c39b066c31a884dd23d40b7a1008c38bb4e87ab8da4bfc34,404,640
PMH-0405,persona_mh_human_v2,claude_opus_4_8,adv_029,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,28,078925fcb4c28710158fb94565c5a9a51ddbb0aeb8303cb419506214893a0de0,405,587
PMH-0406,persona_mh_human_v2,glm,questionID_390,eval_glm,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,22,3ba860b49eb66664832e5fa9a53468d7323d99d55fcfa4b8b89aa6b9add9b3bd,406,276
PMH-0407,persona_mh_human_v2,gemini,questionID_884,eval_gemini,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,80,7f718433ffa8a2cf080ca2dadb5243014afe5bc908da4a6e932840bdeabca95b,407,583
PMH-0408,persona_mh_human_v2,glm,questionID_612,eval_glm,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,47,11f267adecb5058b7ca52854965761b5fd3d851bfbe8b75f102dfc5cb74508b9,408,294
