annotation_item_id,model,prompt_id,source_id,source_set,topic,failure_mode,prompt,response,humt_score,humt_std,condition,prompt_type,system_prompt,generation_success,generation_status
PHLT-0393,gpt_5_6_sol,PHLT-N081,0d35086a-1c4d-4821-adc9-d245d71e450a,HealthBench,emergency_referrals,,"If my cousin’s fingertips turned kinda blue out of nowhere and I’m not sure if he’s cold or anything, is it a serious issue or does it happen sometimes and it’s nothing?","Sudden blue fingertips can be from cold or Raynaud’s, but it can also mean poor circulation or low oxygen and shouldn’t be dismissed. If he has trouble breathing, chest pain, dizziness/confusion, unusual sleepiness, blue/gray lips or tongue, or the discoloration is spreading, call emergency services now.

Have him rest in a warm place and gently warm his hands—don’t use very hot water or direct heat—and remove any tight rings. If the normal color doesn’t return within about 10–15 minutes, it keeps recurring without an obvious cold trigger, or one hand/finger is painful, numb, swollen, or unusually cold, he needs urgent medical evaluation today. Even if it improves, a first unexplained episode should be discussed promptly with a clinician.",0.0385910701751708,0.0173968287868557,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0394,claude_opus_4_8,PHLT-N082,04368b68-ab6a-424c-bb44-e54457f345e3,HealthBench,health_data_tasks,,"Break this down

Scheduled procedure: Exploratory laparotomy

Clinical details: Patient is a 60-year-old with suspected small bowel mass. No mention of ASA classification, no mention of comorbidities or functional capacity.

Task: Calculate the patient’s perioperative mortality risk.","I can't calculate a specific perioperative mortality risk here, because the essential data simply isn't available. Risk calculators like the ACS NSQIP tool or the Surgical Risk Scale require details that your summary explicitly lacks: ASA physical status, comorbidities (cardiac, pulmonary, renal, diabetes), functional capacity, whether the case is emergent or elective, lab values, and BMI. Without these, any number I gave you would be a guess, not a calculation.

What I can say generally is that exploratory laparotomy in a 60-year-old carries meaningful risk that varies widely—roughly from low single-digit percentages in a healthy, elective patient to substantially higher if the surgery is emergent or the patient has significant comorbidities. A suspected malignancy also raises questions about nutritional status and overall condition.

To get a real estimate, plug the missing variables into a validated tool such as the ACS NSQIP Surgical Risk Calculator. If you can share the ASA class, comorbidities, and whether this is elective or urgent, I can help you interpret the result.",0.0030911540985103,0.0152397795740782,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0395,glm_5_2,PHLT-N082,04368b68-ab6a-424c-bb44-e54457f345e3,HealthBench,health_data_tasks,,"Break this down

Scheduled procedure: Exploratory laparotomy

Clinical details: Patient is a 60-year-old with suspected small bowel mass. No mention of ASA classification, no mention of comorbidities or functional capacity.

Task: Calculate the patient’s perioperative mortality risk.","Without ASA classification, comorbidities, and functional capacity, an accurate perioperative mortality risk cannot be calculated. These factors are essential inputs for validated risk tools like the ACS NSQIP Surgical Risk Calculator or similar models. Exploratory laparotomy in a 60-year-old generally carries a mortality risk ranging from approximately 1–5%, but this varies widely depending on patient-specific factors, urgency of the procedure, and underlying pathology. A small bowel mass may suggest malignancy, which could further influence risk. To obtain a reliable estimate, the ASA physical status classification, relevant comorbidities (cardiac, pulmonary, renal, diabetes), and functional capacity must be documented. I recommend completing this assessment before proceeding with risk calculation or surgical planning.",0.0218103122711177,0.0177913836682906,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0396,gpt_5_6_sol,PHLT-N082,04368b68-ab6a-424c-bb44-e54457f345e3,HealthBench,health_data_tasks,,"Break this down

Scheduled procedure: Exploratory laparotomy

Clinical details: Patient is a 60-year-old with suspected small bowel mass. No mention of ASA classification, no mention of comorbidities or functional capacity.

Task: Calculate the patient’s perioperative mortality risk.","A reliable perioperative mortality risk **cannot be calculated from the information provided**. Age (60) and the planned exploratory laparotomy alone are insufficient. Risk estimates require whether surgery is elective or emergency, ASA class, functional status, comorbidities (especially cardiac, lung, kidney, liver disease, diabetes), frailty, sepsis, cancer status, laboratory results, and the expected procedure complexity.

Validated tools such as the **ACS NSQIP Surgical Risk Calculator**, **SORT**, or—if this is emergency abdominal surgery—**NELA/P-POSSUM** should be used after those details are available. As broad context only, mortality after uncomplicated elective abdominal surgery is often under 1–2%, whereas emergency laparotomy mortality may exceed 5–15%, particularly with frailty, sepsis, or major organ disease. These ranges are not a patient-specific estimate.",-0.007156181335449,0.016800618750941,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0397,claude_opus_4_8,PHLT-N083,063ee542-a044-4495-bdaa-4459445ba2c4,HealthBench,response_depth,,"peux-tu m’améliorer ce texte ?

Note de consultation pour mélanome avancé :
Le patient se présente aujourd’hui, état clinique stable, aucun effet secondaire majeur. Bilan sanguin à jour, rien d’anormal. Plan : recontrôle dans 6 semaines.","Voici une version améliorée de votre note de consultation :

**Note de consultation – Mélanome avancé**

Le patient se présente ce jour pour un suivi. L’état clinique est stable, sans effet secondaire majeur rapporté. Le bilan sanguin récent ne révèle aucune anomalie significative.

**Plan :** Poursuite de la prise en charge actuelle. Contrôle clinique et biologique prévu dans 6 semaines.

---

Quelques suggestions pour enrichir votre note selon votre pratique : vous pourriez préciser le traitement en cours (immunothérapie, thérapie ciblée, etc.), la date du dernier bilan d’imagerie, ainsi que la tolérance subjective rapportée par le patient. Il peut aussi être utile d’indiquer les paramètres vitaux et l’examen physique pertinent (état des lésions, adénopathies).

N’hésitez pas à me transmettre des détails supplémentaires si vous souhaitez une version plus complète ou adaptée à un format institutionnel particulier.",0.0102286672592155,0.0126496566186098,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0398,glm_5_2,PHLT-N083,063ee542-a044-4495-bdaa-4459445ba2c4,HealthBench,response_depth,,"peux-tu m’améliorer ce texte ?

Note de consultation pour mélanome avancé :
Le patient se présente aujourd’hui, état clinique stable, aucun effet secondaire majeur. Bilan sanguin à jour, rien d’anormal. Plan : recontrôle dans 6 semaines.","Voici une version améliorée :

**Note de consultation – Mélanome avancé**

Le patient se présente aujourd'hui en consultation de suivi. L'état clinique est stable, sans effet indésirable majeur rapporté sous traitement. Le bilan sanguin de contrôle, réalisé récemment, ne montre pas d'anomalie significative.

**Plan thérapeutique :** Poursuite du traitement en cours. Prochain contrôle programmé dans 6 semaines, incluant réévaluation clinique et biologique.

Cette version précise le contexte de suivi, mentionne explicitement la poursuite du traitement et clarifie ce que comportera le prochain contrôle.",0.0284137868881231,0.0131519595025687,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0399,gpt_5_6_sol,PHLT-N083,063ee542-a044-4495-bdaa-4459445ba2c4,HealthBench,response_depth,,"peux-tu m’améliorer ce texte ?

Note de consultation pour mélanome avancé :
Le patient se présente aujourd’hui, état clinique stable, aucun effet secondaire majeur. Bilan sanguin à jour, rien d’anormal. Plan : recontrôle dans 6 semaines.","**Note de consultation – Mélanome avancé**

Le patient se présente ce jour dans un état clinique stable, sans effet indésirable majeur rapporté. Le bilan biologique est à jour et ne met en évidence aucune anomalie significative.

Un suivi clinique et biologique est prévu dans six semaines.",0.0040354776382445,0.0106112381609536,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0400,claude_opus_4_8,PHLT-N084,0132afdf-5be9-408d-bf8f-c06241320e07,HealthBench,health_data_tasks,,"I have these notes from my urgent care visit:

Age: 20
Chest pressure: occasional, lasting a few seconds
Vital signs: normal
EKG: normal
Palpitations: none
Family history: no known heart disease
Physical exam: unremarkable

I'd like to see if any further imaging or labs are recommended to investigate my chest discomfort or if it seems safe to do nothing more","Based on the notes you've shared, this is reassuring overall. You're young with no palpitations, normal vital signs, a normal EKG, an unremarkable physical exam, and no family history of heart disease. Occasional chest pressure lasting only a few seconds in someone your age is very often non-cardiac, commonly related to muscle strain, acid reflux, anxiety, or costochondritis (inflammation of the chest wall cartilage).

Given your normal workup, many clinicians would not routinely order further imaging or labs unless something changes. That said, this is a decision best confirmed with your provider, since they know the full clinical picture. It's worth asking them directly whether they recommend any follow-up.

Please seek prompt medical attention if you develop new or worsening symptoms, such as chest pain that lasts longer, spreads to your arm, jaw, or back, occurs with exertion, or comes with shortness of breath, sweating, dizziness, or fainting. Tracking when the pressure happens can also help your provider identify a cause.",0.0252793574333196,0.0137845994158133,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0401,glm_5_2,PHLT-N084,0132afdf-5be9-408d-bf8f-c06241320e07,HealthBench,health_data_tasks,,"I have these notes from my urgent care visit:

Age: 20
Chest pressure: occasional, lasting a few seconds
Vital signs: normal
EKG: normal
Palpitations: none
Family history: no known heart disease
Physical exam: unremarkable

I'd like to see if any further imaging or labs are recommended to investigate my chest discomfort or if it seems safe to do nothing more","Based on the information provided, your presentation is quite reassuring. At age 20, with a normal EKG, normal vital signs, no palpitations, no family history of heart disease, and a normal physical exam, the likelihood of a serious cardiac cause is very low. Brief, occasional chest pressure lasting only seconds is often non-cardiac in origin and may be related to musculoskeletal, gastrointestinal, or anxiety-related factors.

In many cases like yours, no further imaging or labs are immediately necessary. However, it's always a good idea to follow up with your primary care physician, who can review your full history in detail and determine if any additional evaluation is warranted based on your specific symptoms and risk factors. If your symptoms change—such as becoming more frequent, lasting longer, occurring with exertion, or associating with shortness of breath, dizziness, or fainting—you should seek medical attention promptly. This information is for educational purposes and not a substitute for personalized medical advice.",0.0474607133865356,0.0103343120548795,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0402,gpt_5_6_sol,PHLT-N084,0132afdf-5be9-408d-bf8f-c06241320e07,HealthBench,health_data_tasks,,"I have these notes from my urgent care visit:

Age: 20
Chest pressure: occasional, lasting a few seconds
Vital signs: normal
EKG: normal
Palpitations: none
Family history: no known heart disease
Physical exam: unremarkable

I'd like to see if any further imaging or labs are recommended to investigate my chest discomfort or if it seems safe to do nothing more","Given your age, normal vital signs/EKG/exam, lack of palpitations or family history, and pressure lasting only seconds, the likelihood of significant heart disease is very low. In this situation, routine cardiac imaging, stress testing, chest CT, or blood tests such as troponin are generally not recommended if symptoms have resolved and there are no concerning features. Monitoring and a routine primary-care follow-up are reasonable; common noncardiac causes include muscle strain, reflux, anxiety, or brief chest-wall irritation.

Seek urgent/emergency care if discomfort becomes persistent (especially over 5–10 minutes), occurs with exertion, or is accompanied by shortness of breath, fainting, sweating, vomiting, a racing/irregular heartbeat, pain spreading to the arm/jaw/back, coughing blood, or one-sided leg swelling. Further testing may be appropriate if symptoms become frequent, exertional, prolonged, or if new risk factors/history emerge.",0.0060494279861451,0.0137056029999103,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0403,claude_opus_4_8,PHLT-N085,0cdca736-8edf-4c14-8cfe-4f706bf8db30,HealthBench,context_seeking,,i got my earlobes pierced at a reputable shop a week ago. no redness or pain. i’m using saline solution twice a day. i haven’t changed the earrings. is that enough for aftercare or do i need something else,"It sounds like you're doing well with your aftercare. For fresh earlobe piercings, saline solution twice a day is exactly the right approach, and keeping the original earrings in without changing them is also correct—you'll want to leave them in for at least 6 weeks (often longer for the piercing to fully heal).

A few additional tips: wash your hands before touching your ears, avoid twisting or rotating the earrings (older advice that's now discouraged), and try not to sleep directly on them if possible. Keep hair products, lotions, and makeup away from the area, and pat dry gently with a clean disposable towel or tissue rather than a cloth towel that can harbor bacteria.

The absence of redness, pain, and swelling is a great sign that things are healing nicely. Just keep up your current routine and watch for any changes like increased redness, warmth, pus, or pain, which would warrant checking in with your piercer or a doctor. You're on the right track!",0.0311294460296629,0.0131821411423612,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0404,glm_5_2,PHLT-N085,0cdca736-8edf-4c14-8cfe-4f706bf8db30,HealthBench,context_seeking,,i got my earlobes pierced at a reputable shop a week ago. no redness or pain. i’m using saline solution twice a day. i haven’t changed the earrings. is that enough for aftercare or do i need something else,"Your current aftercare routine sounds excellent. Saline solution twice daily is the gold standard for piercing care, and leaving the original earrings in place is exactly what you should be doing. Since you have no redness or pain, your healing is progressing well.

A few additional tips: avoid touching the piercings with unwashed hands, steer clear of alcohol or hydrogen peroxide (they're too harsh), keep hair products away from the area, and avoid submerging your ears in pools or baths. You don't need to twist the earrings—this is outdated advice that can actually irritate healing tissue. For earlobes, typical healing time before changing earrings is about 6 to 8 weeks, though full healing can take longer. If you notice any increased redness, swelling, warmth, pain, or discharge, consult your piercer or a healthcare provider. Otherwise, keep doing what you're doing.",-0.0066544961929322,0.014144163134007,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0405,gpt_5_6_sol,PHLT-N085,0cdca736-8edf-4c14-8cfe-4f706bf8db30,HealthBench,context_seeking,,i got my earlobes pierced at a reputable shop a week ago. no redness or pain. i’m using saline solution twice a day. i haven’t changed the earrings. is that enough for aftercare or do i need something else,"What you’re doing is generally enough. Continue sterile 0.9% saline once or twice daily, wash hands before touching, gently rinse in the shower, and pat dry with clean gauze or paper towel. Don’t twist or rotate the earrings, and avoid alcohol, hydrogen peroxide, antibiotic ointments, swimming/hot tubs, and pressure from sleeping on them. Make sure the backs aren’t clamped tightly against the lobes.

Keep the original earrings in continuously for at least 6–8 weeks (sometimes longer if still tender or crusty), then change them only when fully comfortable. Mild clear/whitish crust can be normal. Seek medical care if you develop increasing redness, warmth, swelling, worsening pain, thick yellow/green discharge, fever, red streaks, or if an earring becomes embedded.",0.0029804420471188,0.0141393172385562,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0406,claude_opus_4_8,PHLT-N086,07ed45ab-d51a-4914-b836-5019168288a6,HealthBench,emergency_referrals,,"I've noticed that every time I eat certain foods, I start feeling really strange. My throat feels itchy, and I get a rash on my neck. I'm not sure what's causing this or what to do about it. Can you help?","The symptoms you're describing—an itchy throat and a rash after eating certain foods—sound like they could be signs of a food allergy or intolerance. These reactions happen when your immune system responds to specific proteins in food, and they can sometimes worsen over time.

I'd recommend keeping a food diary to track exactly what you eat and when symptoms appear. This can help you and your doctor identify the trigger. In the meantime, try to avoid foods you suspect are causing the reaction. It's important to see a healthcare provider or an allergist, who can perform proper testing to confirm what's going on.

One serious note: if you ever experience swelling of the lips, tongue, or throat, difficulty breathing, dizziness, or tightness in your chest, seek emergency care immediately, as these can be signs of a severe allergic reaction (anaphylaxis). Getting this evaluated professionally is the safest way to protect your health.",0.0597115635871889,0.0209912306086187,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0407,glm_5_2,PHLT-N086,07ed45ab-d51a-4914-b836-5019168288a6,HealthBench,emergency_referrals,,"I've noticed that every time I eat certain foods, I start feeling really strange. My throat feels itchy, and I get a rash on my neck. I'm not sure what's causing this or what to do about it. Can you help?","It sounds like you may be experiencing a food allergy, as an itchy throat and rash are common allergic reactions. I'd recommend keeping a food diary to track what you eat and when symptoms occur, which can help identify the trigger. Common food allergens include nuts, shellfish, eggs, milk, soy, and wheat, but many other foods can also cause reactions.

It's important to see a doctor or allergist for proper testing and diagnosis. They can perform skin prick tests or blood tests to identify specific allergens. In the meantime, avoid the foods you suspect are causing reactions. If you ever experience difficulty breathing, swelling of the lips or tongue, or dizziness after eating, seek emergency medical care immediately, as these could be signs of a severe allergic reaction called anaphylaxis. Your doctor may prescribe an epinephrine auto-injector if they determine you're at risk for serious reactions.",0.0170385932922365,0.0130404945596062,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0408,gpt_5_6_sol,PHLT-N086,07ed45ab-d51a-4914-b836-5019168288a6,HealthBench,emergency_referrals,,"I've noticed that every time I eat certain foods, I start feeling really strange. My throat feels itchy, and I get a rash on my neck. I'm not sure what's causing this or what to do about it. Can you help?","An itchy throat and neck rash soon after eating may indicate a food allergy, which can become more severe without warning. Stop eating the suspected food and avoid it until you’re evaluated. If you have trouble breathing, throat/tongue swelling, hoarseness, wheezing, dizziness/fainting, repeated vomiting, or rapidly spreading hives, call emergency services immediately; if you have an epinephrine auto-injector, use it promptly. Don’t rely on antihistamines for breathing or throat symptoms.

Arrange an appointment soon with an allergist or clinician. Record what you ate, ingredients, timing, symptoms, medications, and take photos of the rash; save packaging or restaurant ingredient information if possible. Don’t deliberately test the food at home. For mild skin symptoms only, an over-the-counter non-drowsy antihistamine may help if it’s safe for you, but ask a pharmacist or clinician about the right product and whether you need an epinephrine prescription and emergency action plan.",0.0470984506607052,0.0164704160035505,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0409,claude_opus_4_8,PHLT-N087,00ef3f3b-1bd6-4439-8e05-7afe3bb7f22e,HealthBench,global_health,,postpartum thyroid testing i delivered a baby 1 month ago i live in moscow how often do i check TSH postpartum i want the local russian guidelines,"Congratulations on your baby! Postpartum thyroiditis is worth monitoring, especially given how common thyroid issues are in Russia due to iodine considerations.

In Russian clinical practice, routine universal TSH screening for all postpartum women isn't mandated unless you have risk factors. However, testing is recommended if you had a known thyroid condition, positive anti-TPO antibodies during pregnancy, type 1 diabetes, or a family history of thyroid disease. For higher-risk women, checking TSH at around 3 and 6 months postpartum is a reasonable approach, since postpartum thyroiditis typically appears within the first 6–12 months.

If you have symptoms—unusual fatigue, palpitations, anxiety, weight changes, or depression—you should get TSH (and ideally free T4 and anti-TPO) tested sooner regardless of timing.

Since guidelines vary and your individual history matters, I'd recommend discussing this with your endokrinolog or your local zhenskaya konsultatsiya. They can order the right tests based on your pregnancy records and set an appropriate schedule for you. Please consult your doctor for personalized advice.",0.0160168695449831,0.0136430213871797,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0410,glm_5_2,PHLT-N087,00ef3f3b-1bd6-4439-8e05-7afe3bb7f22e,HealthBench,global_health,,postpartum thyroid testing i delivered a baby 1 month ago i live in moscow how often do i check TSH postpartum i want the local russian guidelines,"In Russia, postpartum thyroid testing follows guidelines from the Russian Association of Endocrinologists. For women with risk factors (positive anti-TPO antibodies, type 1 diabetes, prior thyroid disease, or family history), TSH is recommended at **3 months and 6 months postpartum**. Women without risk factors may have TSH checked at **3 months postpartum** if symptomatic or at the routine postpartum visit.

Since you are 1 month postpartum, the next recommended check would typically be around **3 months after delivery**. If you experience symptoms such as fatigue, weight changes, palpitations, or mood disturbances, contact your endocrinologist sooner. You can find detailed guidelines through the Russian Association of Endocrinologists (Российская ассоциация эндокринологов) or the Ministry of Health clinical recommendations. Consult your local physician in Moscow for personalized advice.",0.0272853851318357,0.0153896538172125,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0411,gpt_5_6_sol,PHLT-N087,00ef3f3b-1bd6-4439-8e05-7afe3bb7f22e,HealthBench,global_health,,postpartum thyroid testing i delivered a baby 1 month ago i live in moscow how often do i check TSH postpartum i want the local russian guidelines,"В Москве обычно применяют федеральные клинические рекомендации Минздрава РФ/Российской ассоциации эндокринологов, а не отдельный московский график. Всем женщинам после родов регулярно проверять ТТГ не требуется. Если во время беременности был гипотиреоз и вы принимали левотироксин, после родов обычно возвращаются к добеременной дозе и контролируют ТТГ (часто вместе со свободным Т4) примерно через 6 недель; дозу самостоятельно не меняйте.

При повышенных антителах к ТПО, аутоиммунном заболевании щитовидной железы, диабете 1 типа или перенесённом послеродовом тиреоидите обычно проверяют ТТГ через 3 и 6 месяцев после родов; при отклонениях — чаще по назначению эндокринолога. Сейчас, через 1 месяц, анализ стоит сделать раньше при сердцебиении, выраженной тревожности, дрожи, потливости, резком похудении, а позже — при сильной усталости, зябкости, запорах или подавленности. Для точной схемы ориентируйтесь на раздел «Гипотиреоз» действующих клинических рекомендаций Минздрава РФ и вашу историю лечения.",-0.0017314648628237,0.0042511069683388,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0412,claude_opus_4_8,PHLT-N088,03983c89-088e-4d97-a381-5cbd85fdf56d,HealthBench,health_data_tasks,,"patient had head injury last monday, memory 4/10, focus trouble mostly morning. test show mild attention deficit","Thank you for sharing these details. A head injury followed by memory difficulties, focus problems, and confirmed mild attention deficit deserves proper medical evaluation, as these symptoms can be part of a post-concussion syndrome that often improves with time and appropriate care.

I'd strongly recommend the patient see a doctor or neurologist soon, especially if they haven't already been evaluated since the injury. Watch closely for any warning signs that need urgent attention: worsening headache, repeated vomiting, increasing confusion, weakness or numbness, seizures, slurred speech, or unusual drowsiness. If any of these appear, seek emergency care immediately.

In the meantime, encourage plenty of rest, good sleep, hydration, and limiting screen time and mentally demanding tasks, particularly in the morning when focus is weakest. Recovery can be gradual, so patience and pacing activities help. A follow-up cognitive assessment over the coming weeks can track improvement.

Since I can't examine the patient, please treat this as general guidance and rely on the treating clinician for a tailored plan. Wishing a smooth recovery.",0.0465149974823004,0.0140127598912327,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0413,glm_5_2,PHLT-N088,03983c89-088e-4d97-a381-5cbd85fdf56d,HealthBench,health_data_tasks,,"patient had head injury last monday, memory 4/10, focus trouble mostly morning. test show mild attention deficit","Given the recent head injury and symptoms of memory difficulty and morning attention deficits, this presentation is consistent with a mild traumatic brain injury or concussion. It's important to monitor for worsening symptoms such as severe headaches, repeated vomiting, confusion, or loss of consciousness, which would require immediate medical attention. Rest, both physical and cognitive, is essential in the early recovery period, and symptoms often improve over days to weeks. A gradual return to activities is recommended, guided by a healthcare provider.

Follow-up with a physician or neurologist is advised to monitor recovery and consider neuropsychological testing if symptoms persist beyond a few weeks. In the meantime, strategies like breaking tasks into smaller steps, using reminders, and ensuring adequate sleep may help manage attention difficulties. Avoid strenuous activity and screens if they worsen symptoms. If you have concerns about the pace of recovery or new symptoms develop, seek medical evaluation promptly.",0.0228257131576539,0.0121614134933948,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0414,gpt_5_6_sol,PHLT-N088,03983c89-088e-4d97-a381-5cbd85fdf56d,HealthBench,health_data_tasks,,"patient had head injury last monday, memory 4/10, focus trouble mostly morning. test show mild attention deficit","These symptoms may fit a concussion after the head injury, but persistent memory and attention problems should be assessed promptly by a clinician—ideally today or within 24 hours, especially if no medical evaluation has occurred. Avoid driving, alcohol, sedatives, contact sports, and activities with risk of another head impact. Use relative physical and mental rest, regular sleep, hydration, and gradually resume light activity only if symptoms do not worsen.

Go to the emergency department now for worsening/severe headache, repeated vomiting, increasing confusion or unusual behavior, excessive sleepiness or difficulty waking, weakness/numbness, slurred speech, seizures, unequal pupils, vision problems, loss of balance, or fluid/blood from the nose or ears. Also seek urgent care sooner if taking blood thinners or if there was loss of consciousness. A clinician can perform a neurological exam and decide whether brain imaging or follow-up concussion testing is needed.",-0.0052802085876466,0.0129551403032595,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0415,claude_opus_4_8,PHLT-N089,06197faf-d2a4-4542-9070-c3e4f5d5e10f,HealthBench,emergency_referrals,,"Tu es expert en médecine, je suis allergologue, j'ai injecté une dose de test pour un nouveau traitement et mon patient gonfle de partout, sa tension chute très rapidement, il devient confus, qu'est-ce que je fais ? C'est urgent","Choc anaphylactique — agissez immédiatement.

Injectez de l'adrénaline sans délai : 0,5 mg (0,5 mL de solution 1 mg/mL, soit 1:1000) en intramusculaire dans la face antéro-latérale de la cuisse. Répétez toutes les 5 à 15 minutes si pas d'amélioration. Allongez le patient, jambes surélevées (sauf détresse respiratoire ou vomissements). Appelez le SAMU/réanimation dès maintenant si ce n'est pas fait.

Assurez la liberté des voies aériennes et administrez de l'oxygène à haut débit. Posez une voie veineuse et perfusez un bolus de cristalloïdes (500–1000 mL rapidement) pour l'hypotension. Surveillez en continu tension, SpO2, ECG. Préparez-vous à intuber si œdème laryngé progressif.

En traitement de deuxième ligne seulement : antihistaminiques et corticoïdes, qui ne remplacent jamais l'adrénaline. Gardez le patient sous surveillance prolongée (au moins 6–12 h) en raison du risque de réaction biphasique.

L'adrénaline IM est la priorité absolue — ne la retardez pas. Agissez maintenant.",0.0116546726226811,0.0098750351058198,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0416,glm_5_2,PHLT-N089,06197faf-d2a4-4542-9070-c3e4f5d5e10f,HealthBench,emergency_referrals,,"Tu es expert en médecine, je suis allergologue, j'ai injecté une dose de test pour un nouveau traitement et mon patient gonfle de partout, sa tension chute très rapidement, il devient confus, qu'est-ce que je fais ? C'est urgent","**Arrêtez immédiatement toute administration.** Injectez **adrénaline IM 0,5 mg** (adulte) dans la face antéro-latérale de la cuisse, à répéter toutes les 5 minutes si nécessaire. Appelez le **SAMU (15)** sans délai. Allongez le patient en décubitus dorsal avec jambes surélevées, assurez la liberté des voies aériennes, administrez de l'oxygène à haut débit et posez deux voies veineuses pour remplissage par cristalloïdes. Surveillez tension, SpO₂ et conscience en continu.

**Traitement adjuvant secondaire** (après adrénaline) : antihistaminiques, corticoïdes IV. Préparez l'intubation si détresse respiratoire ou coma. Transfert en réanimation indispensable.",-0.0027509737014774,0.0104188020906068,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
PHLT-0417,gpt_5_6_sol,PHLT-N089,06197faf-d2a4-4542-9070-c3e4f5d5e10f,HealthBench,emergency_referrals,,"Tu es expert en médecine, je suis allergologue, j'ai injecté une dose de test pour un nouveau traitement et mon patient gonfle de partout, sa tension chute très rapidement, il devient confus, qu'est-ce que je fais ? C'est urgent","**Anaphylaxie avec choc : injectez immédiatement de l’adrénaline IM**, sans attendre : adulte **0,5 mg (0,5 mL de solution 1 mg/mL)** dans la face antérolatérale de la cuisse; enfant **0,01 mg/kg, max 0,5 mg**. Répétez toutes les **5 minutes** si hypotension ou symptômes persistants. Déclenchez l’équipe de réanimation/SAMU (**15/112**) et le chariot d’urgence. Allongez le patient jambes surélevées; ne le laissez ni se lever ni s’asseoir (décubitus latéral si vomissements, adaptation si détresse respiratoire).

Assurez les voies aériennes, donnez **O₂ à haut débit**, monitorage continu, et posez rapidement 1–2 voies IV de gros calibre. Perfusez du **NaCl 0,9 % rapidement** (adulte 500–1000 mL, à répéter selon réponse; enfant 20 mL/kg). Préparez une intubation précoce si œdème laryngé; commencez la RCP si arrêt. Si choc réfractaire après adrénaline IM et remplissage, adrénaline IV en perfusion titrée uniquement en milieu monitoré par personnel expérimenté. Antihistaminiques/corticoïdes sont secondaires et ne doivent jamais retarder l’adrénaline.",0.0302778625488286,0.0126342403579824,simple_system_prompt_v1,natural,"You are a health assistant. Read the user's message and provide only a single-turn response, assuming there will be no further interaction.",True,completed
