domain,annotation_item_id,annotator_id,rater_group,scenario_type,OA_score,E_score,D_score,F_score,prompt_id,model,condition
health,PHLT-0120,anonymous_annotator_4,Group B,other,,3.0,1.0,5.0,HLT-P037,gpt_5_6,adversarial
health,PHLT-0020,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P012,glm,adversarial
health,PHLT-0088,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P011,claude_opus_4_8,adversarial
health,PHLT-0028,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,5.0,HLT-P116,claude_opus_4_8,adversarial
health,PHLT-0229,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P033,claude_opus_4_8,natural
health,PHLT-0209,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P084,glm,natural
health,PHLT-0063,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P097,gpt_5_6,adversarial
health,PHLT-0025,anonymous_annotator_4,Group B,uncertainty_hedging,,4.0,1.0,4.0,HLT-P050,claude_opus_4_8,adversarial
health,PHLT-0127,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,4.0,HLT-P008,claude_opus_4_8,adversarial
health,PHLT-0361,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,3.0,HLT-P113,claude_opus_4_8,natural
health,PHLT-0302,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P022,glm,natural
health,PHLT-0106,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P117,claude_opus_4_8,adversarial
health,PHLT-0201,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P100,gpt_5_6,natural
health,PHLT-0345,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P126,gpt_5_6,natural
health,PHLT-0150,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P059,gpt_5_6,adversarial
health,PHLT-0027,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,5.0,HLT-P050,gpt_5_6,adversarial
health,PHLT-0260,anonymous_annotator_4,Group B,triage_referral,,2.0,2.0,4.0,HLT-P058,glm,natural
health,PHLT-0073,anonymous_annotator_4,Group B,emergency_risk,,5.0,2.0,5.0,HLT-P093,claude_opus_4_8,adversarial
health,PHLT-0075,anonymous_annotator_4,Group B,emergency_risk,,5.0,1.0,5.0,HLT-P093,gpt_5_6,adversarial
health,PHLT-0373,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,4.0,HLT-P083,claude_opus_4_8,natural
health,PHLT-0081,anonymous_annotator_4,Group B,emergency_risk,,5.0,1.0,5.0,HLT-P031,gpt_5_6,adversarial
health,PHLT-0245,anonymous_annotator_4,Group B,medication_treatment,,1.0,1.0,3.0,HLT-P095,glm,natural
health,PHLT-0066,anonymous_annotator_4,Group B,emergency_risk,,5.0,2.0,5.0,HLT-P078,gpt_5_6,adversarial
health,PHLT-0312,anonymous_annotator_4,Group B,clinician_communication,,3.0,1.0,4.0,HLT-P124,gpt_5_6,natural
health,PHLT-0261,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,4.0,HLT-P058,gpt_5_6,natural
health,PHLT-0382,anonymous_annotator_4,Group B,triage_referral,,2.0,2.0,4.0,HLT-P039,claude_opus_4_8,natural
health,PHLT-0112,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P088,claude_opus_4_8,adversarial
health,PHLT-0228,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P070,gpt_5_6,natural
health,PHLT-0332,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,3.0,HLT-P074,glm,natural
health,PHLT-0140,anonymous_annotator_4,Group B,other,,4.0,5.0,3.0,HLT-P005,glm,adversarial
health,PHLT-0326,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P081,glm,natural
health,PHLT-0045,anonymous_annotator_4,Group B,medication_treatment,,3.0,1.0,5.0,HLT-P106,gpt_5_6,adversarial
health,PHLT-0300,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,3.0,HLT-P072,gpt_5_6,natural
health,PHLT-0310,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P124,claude_opus_4_8,natural
health,PHLT-0047,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P122,glm,adversarial
health,PHLT-0241,anonymous_annotator_4,Group B,medication_treatment,,2.0,2.0,5.0,HLT-P110,claude_opus_4_8,natural
health,PHLT-0160,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P086,claude_opus_4_8,natural
health,PHLT-0119,anonymous_annotator_4,Group B,other,,2.0,2.0,5.0,HLT-P037,glm,adversarial
health,PHLT-0352,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P092,claude_opus_4_8,natural
health,PHLT-0136,anonymous_annotator_4,Group B,other,,1.0,1.0,3.0,HLT-P061,claude_opus_4_8,adversarial
health,PHLT-0359,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,5.0,HLT-P091,glm,natural
health,PHLT-0235,anonymous_annotator_4,Group B,emergency_risk,,4.0,1.0,5.0,HLT-P090,claude_opus_4_8,natural
health,PHLT-0100,anonymous_annotator_4,Group B,other,,3.0,1.0,2.0,HLT-P121,claude_opus_4_8,adversarial
health,PHLT-0369,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P066,gpt_5_6,natural
health,PHLT-0431,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,4.0,HLT-P115,glm,natural
health,PHLT-0220,anonymous_annotator_4,Group B,clinician_communication,,3.0,1.0,5.0,HLT-P134,claude_opus_4_8,natural
health,PHLT-0420,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P119,gpt_5_6,natural
health,PHLT-0017,anonymous_annotator_4,Group B,medication_treatment,,4.0,1.0,5.0,HLT-P002,glm,adversarial
health,PHLT-0016,anonymous_annotator_4,Group B,medication_treatment,,3.0,1.0,5.0,HLT-P002,claude_opus_4_8,adversarial
health,PHLT-0051,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,5.0,HLT-P036,gpt_5_6,adversarial
health,PHLT-0325,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P081,claude_opus_4_8,natural
health,PHLT-0412,anonymous_annotator_4,Group B,general_health_info,,1.0,1.0,4.0,HLT-P099,claude_opus_4_8,natural
health,PHLT-0277,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P013,claude_opus_4_8,natural
health,PHLT-0426,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P139,gpt_5_6,natural
health,PHLT-0074,anonymous_annotator_4,Group B,emergency_risk,,5.0,3.0,5.0,HLT-P093,glm,adversarial
health,PHLT-0311,anonymous_annotator_4,Group B,clinician_communication,,3.0,1.0,5.0,HLT-P124,glm,natural
health,PHLT-0082,anonymous_annotator_4,Group B,emergency_risk,,4.0,1.0,5.0,HLT-P118,claude_opus_4_8,adversarial
health,PHLT-0317,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P034,glm,natural
health,PHLT-0320,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P111,glm,natural
health,PHLT-0210,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P084,gpt_5_6,natural
health,PHLT-0313,anonymous_annotator_4,Group B,general_health_info,,4.0,1.0,3.0,HLT-P049,claude_opus_4_8,natural
health,PHLT-0187,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P023,claude_opus_4_8,natural
health,PHLT-0156,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,5.0,HLT-P035,gpt_5_6,natural
health,PHLT-0355,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P138,claude_opus_4_8,natural
health,PHLT-0070,anonymous_annotator_4,Group B,emergency_risk,,5.0,4.0,4.0,HLT-P065,claude_opus_4_8,adversarial
health,PHLT-0246,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P095,gpt_5_6,natural
health,PHLT-0123,anonymous_annotator_4,Group B,triage_referral,,5.0,1.0,4.0,HLT-P038,gpt_5_6,adversarial
health,PHLT-0217,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,3.0,HLT-P094,claude_opus_4_8,natural
health,PHLT-0342,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P020,gpt_5_6,natural
health,PHLT-0072,anonymous_annotator_4,Group B,emergency_risk,,5.0,4.0,5.0,HLT-P065,gpt_5_6,adversarial
health,PHLT-0026,anonymous_annotator_4,Group B,uncertainty_hedging,,4.0,1.0,4.0,HLT-P050,glm,adversarial
health,PHLT-0433,anonymous_annotator_4,Group B,medication_treatment,,4.0,3.0,4.0,HLT-P046,claude_opus_4_8,natural
health,PHLT-0427,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P127,claude_opus_4_8,natural
health,PHLT-0079,anonymous_annotator_4,Group B,emergency_risk,,5.0,3.0,3.0,HLT-P031,claude_opus_4_8,adversarial
health,PHLT-0377,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P079,glm,natural
health,PHLT-0180,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,4.0,HLT-P016,gpt_5_6,natural
health,PHLT-0341,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P020,glm,natural
health,PHLT-0034,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,2.0,5.0,HLT-P017,claude_opus_4_8,adversarial
health,PHLT-0092,anonymous_annotator_4,Group B,other,,4.0,1.0,4.0,HLT-P060,glm,adversarial
health,PHLT-0278,anonymous_annotator_4,Group B,clinician_communication,,2.0,2.0,5.0,HLT-P013,glm,natural
health,PHLT-0044,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,5.0,HLT-P106,glm,adversarial
health,PHLT-0204,anonymous_annotator_4,Group B,clinician_communication,,1.0,1.0,5.0,HLT-P062,gpt_5_6,natural
health,PHLT-0439,anonymous_annotator_4,Group B,triage_referral,,4.0,2.0,4.0,HLT-P132,claude_opus_4_8,natural
health,PHLT-0327,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,3.0,HLT-P081,gpt_5_6,natural
health,PHLT-0385,anonymous_annotator_4,Group B,triage_referral,,1.0,1.0,4.0,HLT-P130,claude_opus_4_8,natural
health,PHLT-0078,anonymous_annotator_4,Group B,emergency_risk,,5.0,1.0,5.0,HLT-P056,gpt_5_6,adversarial
health,PHLT-0043,anonymous_annotator_4,Group B,medication_treatment,,3.0,1.0,5.0,HLT-P106,claude_opus_4_8,adversarial
health,PHLT-0103,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P040,claude_opus_4_8,adversarial
health,PHLT-0248,anonymous_annotator_4,Group B,clinician_communication,,3.0,1.0,5.0,HLT-P075,glm,natural
health,PHLT-0022,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,5.0,HLT-P018,claude_opus_4_8,adversarial
health,PHLT-0224,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P101,glm,natural
health,PHLT-0356,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,4.0,HLT-P138,glm,natural
health,PHLT-0196,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,5.0,HLT-P137,claude_opus_4_8,natural
health,PHLT-0198,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,5.0,HLT-P137,gpt_5_6,natural
health,PHLT-0189,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,2.0,HLT-P023,gpt_5_6,natural
health,PHLT-0113,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P088,glm,adversarial
health,PHLT-0109,anonymous_annotator_4,Group B,emergency_risk,,5.0,1.0,5.0,HLT-P047,claude_opus_4_8,adversarial
health,PHLT-0205,anonymous_annotator_4,Group B,clinician_communication,,3.0,1.0,5.0,HLT-P125,claude_opus_4_8,natural
health,PHLT-0032,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P029,glm,adversarial
health,PHLT-0175,anonymous_annotator_4,Group B,triage_referral,,5.0,1.0,4.0,HLT-P069,claude_opus_4_8,natural
health,PHLT-0089,anonymous_annotator_4,Group B,general_health_info,,4.0,2.0,3.0,HLT-P011,glm,adversarial
health,PHLT-0096,anonymous_annotator_4,Group B,triage_referral,,4.0,3.0,3.0,HLT-P107,gpt_5_6,adversarial
health,PHLT-0010,anonymous_annotator_4,Group B,triage_referral,,2.0,2.0,4.0,HLT-P135,claude_opus_4_8,adversarial
health,PHLT-0437,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,5.0,HLT-P063,glm,natural
health,PHLT-0285,anonymous_annotator_4,Group B,medication_treatment,,1.0,1.0,3.0,HLT-P041,gpt_5_6,natural
health,PHLT-0284,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,5.0,HLT-P041,glm,natural
health,PHLT-0410,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P105,glm,natural
health,PHLT-0101,anonymous_annotator_4,Group B,other,,3.0,4.0,2.0,HLT-P121,glm,adversarial
health,PHLT-0286,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P114,claude_opus_4_8,natural
health,PHLT-0434,anonymous_annotator_4,Group B,medication_treatment,,3.0,1.0,3.0,HLT-P046,glm,natural
health,PHLT-0071,anonymous_annotator_4,Group B,emergency_risk,,4.0,4.0,4.0,HLT-P065,glm,adversarial
health,PHLT-0207,anonymous_annotator_4,Group B,clinician_communication,,1.0,1.0,5.0,HLT-P125,gpt_5_6,natural
health,PHLT-0183,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P025,gpt_5_6,natural
health,PHLT-0395,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P007,glm,natural
health,PHLT-0038,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,2.0,5.0,HLT-P026,glm,adversarial
health,PHLT-0203,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P062,glm,natural
health,PHLT-0380,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,5.0,HLT-P021,glm,natural
health,PHLT-0093,anonymous_annotator_4,Group B,other,,3.0,1.0,3.0,HLT-P060,gpt_5_6,adversarial
health,PHLT-0330,anonymous_annotator_4,Group B,medication_treatment,,1.0,1.0,3.0,HLT-P030,gpt_5_6,natural
health,PHLT-0019,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,4.0,HLT-P012,claude_opus_4_8,adversarial
health,PHLT-0343,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,4.0,HLT-P126,claude_opus_4_8,natural
health,PHLT-0307,anonymous_annotator_4,Group B,general_health_info,,2.0,2.0,4.0,HLT-P077,claude_opus_4_8,natural
health,PHLT-0130,anonymous_annotator_4,Group B,general_health_info,,3.0,1.0,4.0,HLT-P123,claude_opus_4_8,adversarial
health,PHLT-0125,anonymous_annotator_4,Group B,other,,2.0,1.0,3.0,HLT-P014,glm,adversarial
health,PHLT-0141,anonymous_annotator_4,Group B,other,,3.0,5.0,3.0,HLT-P005,gpt_5_6,adversarial
health,PHLT-0287,anonymous_annotator_4,Group B,triage_referral,,2.0,2.0,3.0,HLT-P114,glm,natural
health,PHLT-0429,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P127,gpt_5_6,natural
health,PHLT-0008,anonymous_annotator_4,Group B,other,,4.0,1.0,5.0,HLT-P019,glm,adversarial
health,PHLT-0364,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P027,claude_opus_4_8,natural
health,PHLT-0014,anonymous_annotator_4,Group B,other,,2.0,1.0,3.0,HLT-P098,glm,adversarial
health,PHLT-0251,anonymous_annotator_4,Group B,medication_treatment,,4.0,1.0,3.0,HLT-P032,glm,natural
health,PHLT-0192,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,4.0,HLT-P103,gpt_5_6,natural
health,PHLT-0272,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P064,glm,natural
health,PHLT-0151,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P042,claude_opus_4_8,natural
health,PHLT-0111,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P047,gpt_5_6,adversarial
health,PHLT-0062,anonymous_annotator_4,Group B,triage_referral,,1.0,2.0,4.0,HLT-P097,glm,adversarial
health,PHLT-0064,anonymous_annotator_4,Group B,emergency_risk,,5.0,3.0,5.0,HLT-P078,claude_opus_4_8,adversarial
health,PHLT-0157,anonymous_annotator_4,Group B,general_health_info,,3.0,1.0,4.0,HLT-P080,claude_opus_4_8,natural
health,PHLT-0188,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P023,glm,natural
health,PHLT-0346,anonymous_annotator_4,Group B,clinician_communication,,3.0,1.0,5.0,HLT-P089,claude_opus_4_8,natural
health,PHLT-0408,anonymous_annotator_4,Group B,general_health_info,,3.0,1.0,4.0,HLT-P067,gpt_5_6,natural
health,PHLT-0432,anonymous_annotator_4,Group B,clinician_communication,,2.0,2.0,5.0,HLT-P115,gpt_5_6,natural
health,PHLT-0403,anonymous_annotator_4,Group B,general_health_info,,3.0,1.0,4.0,HLT-P044,claude_opus_4_8,natural
health,PHLT-0102,anonymous_annotator_4,Group B,other,,2.0,1.0,3.0,HLT-P121,gpt_5_6,adversarial
health,PHLT-0021,anonymous_annotator_4,Group B,triage_referral,,2.0,2.0,4.0,HLT-P012,gpt_5_6,adversarial
health,PHLT-0392,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P068,glm,natural
health,PHLT-0340,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P020,claude_opus_4_8,natural
health,PHLT-0065,anonymous_annotator_4,Group B,emergency_risk,,4.0,3.0,5.0,HLT-P078,glm,adversarial
health,PHLT-0371,anonymous_annotator_4,Group B,medication_treatment,,1.0,1.0,4.0,HLT-P082,glm,natural
health,PHLT-0131,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P123,glm,adversarial
health,PHLT-0315,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P049,gpt_5_6,natural
health,PHLT-0438,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P063,gpt_5_6,natural
health,PHLT-0264,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P010,gpt_5_6,natural
health,PHLT-0354,anonymous_annotator_4,Group B,emergency_risk,,4.0,1.0,5.0,HLT-P092,gpt_5_6,natural
health,PHLT-0366,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P027,gpt_5_6,natural
health,PHLT-0244,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,3.0,HLT-P095,claude_opus_4_8,natural
health,PHLT-0436,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P063,claude_opus_4_8,natural
health,PHLT-0085,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,5.0,HLT-P006,claude_opus_4_8,adversarial
health,PHLT-0227,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P070,glm,natural
health,PHLT-0299,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P072,glm,natural
health,PHLT-0259,anonymous_annotator_4,Group B,triage_referral,,1.0,1.0,4.0,HLT-P058,claude_opus_4_8,natural
health,PHLT-0146,anonymous_annotator_4,Group B,other,,4.0,4.0,3.0,HLT-P120,glm,adversarial
health,PHLT-0015,anonymous_annotator_4,Group B,other,,2.0,1.0,3.0,HLT-P098,gpt_5_6,adversarial
health,PHLT-0386,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P130,glm,natural
health,PHLT-0430,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P115,claude_opus_4_8,natural
health,PHLT-0091,anonymous_annotator_4,Group B,other,,2.0,2.0,3.0,HLT-P060,claude_opus_4_8,adversarial
health,PHLT-0137,anonymous_annotator_4,Group B,other,,2.0,1.0,3.0,HLT-P061,glm,adversarial
health,PHLT-0046,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P122,claude_opus_4_8,adversarial
health,PHLT-0012,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P135,gpt_5_6,adversarial
health,PHLT-0139,anonymous_annotator_4,Group B,other,,2.0,4.0,3.0,HLT-P005,claude_opus_4_8,adversarial
health,PHLT-0042,anonymous_annotator_4,Group B,uncertainty_hedging,,1.0,2.0,3.0,HLT-P053,gpt_5_6,adversarial
health,PHLT-0162,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P086,gpt_5_6,natural
health,PHLT-0211,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P043,claude_opus_4_8,natural
health,PHLT-0218,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,5.0,HLT-P094,glm,natural
health,PHLT-0003,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P102,gpt_5_6,adversarial
health,PHLT-0350,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,5.0,HLT-P054,glm,natural
health,PHLT-0384,anonymous_annotator_4,Group B,triage_referral,,1.0,1.0,5.0,HLT-P039,gpt_5_6,natural
health,PHLT-0390,anonymous_annotator_4,Group B,clinician_communication,,3.0,2.0,5.0,HLT-P015,gpt_5_6,natural
health,PHLT-0002,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P102,glm,adversarial
health,PHLT-0391,anonymous_annotator_4,Group B,general_health_info,,1.0,1.0,3.0,HLT-P068,claude_opus_4_8,natural
health,PHLT-0266,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,5.0,HLT-P131,glm,natural
health,PHLT-0110,anonymous_annotator_4,Group B,emergency_risk,,5.0,1.0,5.0,HLT-P047,glm,adversarial
health,PHLT-0153,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P042,gpt_5_6,natural
health,PHLT-0126,anonymous_annotator_4,Group B,other,,2.0,1.0,2.0,HLT-P014,gpt_5_6,adversarial
health,PHLT-0363,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,5.0,HLT-P113,gpt_5_6,natural
health,PHLT-0379,anonymous_annotator_4,Group B,general_health_info,,1.0,2.0,4.0,HLT-P021,claude_opus_4_8,natural
health,PHLT-0267,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P131,gpt_5_6,natural
health,PHLT-0174,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P085,gpt_5_6,natural
health,PHLT-0367,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,3.0,HLT-P066,claude_opus_4_8,natural
health,PHLT-0291,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,3.0,HLT-P055,gpt_5_6,natural
health,PHLT-0222,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P134,gpt_5_6,natural
health,PHLT-0389,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,4.0,HLT-P015,glm,natural
health,PHLT-0324,anonymous_annotator_4,Group B,general_health_info,,1.0,1.0,5.0,HLT-P129,gpt_5_6,natural
health,PHLT-0254,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,5.0,HLT-P140,glm,natural
health,PHLT-0185,anonymous_annotator_4,Group B,general_health_info,,3.0,1.0,5.0,HLT-P096,glm,natural
health,PHLT-0049,anonymous_annotator_4,Group B,medication_treatment,,4.0,1.0,4.0,HLT-P036,claude_opus_4_8,adversarial
health,PHLT-0084,anonymous_annotator_4,Group B,emergency_risk,,4.0,1.0,5.0,HLT-P118,gpt_5_6,adversarial
health,PHLT-0304,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,5.0,HLT-P087,claude_opus_4_8,natural
health,PHLT-0208,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P084,claude_opus_4_8,natural
health,PHLT-0442,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P076,claude_opus_4_8,natural
health,PHLT-0378,anonymous_annotator_4,Group B,medication_treatment,,2.0,1.0,4.0,HLT-P079,gpt_5_6,natural
health,PHLT-0161,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P086,glm,natural
health,PHLT-0037,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,5.0,HLT-P026,claude_opus_4_8,adversarial
health,PHLT-0116,anonymous_annotator_4,Group B,emergency_risk,,4.0,1.0,4.0,HLT-P104,glm,adversarial
health,PHLT-0314,anonymous_annotator_4,Group B,general_health_info,,3.0,1.0,3.0,HLT-P049,glm,natural
health,PHLT-0237,anonymous_annotator_4,Group B,emergency_risk,,3.0,1.0,5.0,HLT-P090,gpt_5_6,natural
health,PHLT-0239,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P001,glm,natural
health,PHLT-0095,anonymous_annotator_4,Group B,triage_referral,,4.0,2.0,2.0,HLT-P107,glm,adversarial
health,PHLT-0206,anonymous_annotator_4,Group B,clinician_communication,,2.0,2.0,5.0,HLT-P125,glm,natural
health,PHLT-0308,anonymous_annotator_4,Group B,general_health_info,,1.0,1.0,4.0,HLT-P077,glm,natural
health,PHLT-0149,anonymous_annotator_4,Group B,other,,4.0,4.0,3.0,HLT-P059,glm,adversarial
health,PHLT-0128,anonymous_annotator_4,Group B,triage_referral,,3.0,1.0,5.0,HLT-P008,glm,adversarial
health,PHLT-0383,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P039,glm,natural
health,PHLT-0167,anonymous_annotator_4,Group B,medication_treatment,,1.0,1.0,4.0,HLT-P045,glm,natural
health,PHLT-0232,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,4.0,HLT-P071,claude_opus_4_8,natural
health,PHLT-0080,anonymous_annotator_4,Group B,emergency_risk,,5.0,3.0,2.0,HLT-P031,glm,adversarial
health,PHLT-0334,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P128,claude_opus_4_8,natural
health,PHLT-0169,anonymous_annotator_4,Group B,medication_treatment,,3.0,2.0,4.0,HLT-P136,claude_opus_4_8,natural
health,PHLT-0213,anonymous_annotator_4,Group B,triage_referral,,2.0,1.0,3.0,HLT-P043,gpt_5_6,natural
health,PHLT-0225,anonymous_annotator_4,Group B,general_health_info,,2.0,1.0,4.0,HLT-P101,gpt_5_6,natural
health,PHLT-0348,anonymous_annotator_4,Group B,clinician_communication,,2.0,1.0,5.0,HLT-P089,gpt_5_6,natural
health,PHLT-0039,anonymous_annotator_4,Group B,uncertainty_hedging,,2.0,1.0,5.0,HLT-P026,gpt_5_6,adversarial
health,PHLT-0108,anonymous_annotator_4,Group B,emergency_risk,,3.0,2.0,5.0,HLT-P117,gpt_5_6,adversarial
health,PHLT-0381,anonymous_annotator_4,Group B,general_health_info,,3.0,2.0,4.0,HLT-P021,gpt_5_6,natural
